"表題：","都道府県・市区町村のすがた（社会・人口統計体系）"
"公開日：","2025年06月20日"

"","","","","/項目 コード","A1101","B1102","C620101","C620105","C620106","C620107","C620108","C620109","C620110","C620111","C620114","C620115","C620116","C620117","C620118","C620119","C620120","C620121","C620122","#A01202","#A01302","#A03504","#A03505","#A03506","#B01301"
"調査年 コード","調査年","地域 コード","地域","/項目","A1101_総人口【人】","B1102_総面積（北方地域及び竹島を含む）【ｈａ】","C620101_純付加価値額（民営）（農林漁業）【百万円】","C620105_純付加価値額（民営）（鉱業、採石業、砂利採取業）【百万円】","C620106_純付加価値額（民営）（建設業）【百万円】","C620107_純付加価値額（民営）（製造業）【百万円】","C620108_純付加価値額（民営）（電気・ガス・熱供給・水道業）【百万円】","C620109_純付加価値額（民営）（情報通信業）【百万円】","C620110_純付加価値額（民営）（運輸業、郵便業）【百万円】","C620111_純付加価値額（民営）（卸売業、小売業）【百万円】","C620114_純付加価値額（民営）（金融業、保険業）【百万円】","C620115_純付加価値額（民営）（不動産業、物品賃貸業）【百万円】","C620116_純付加価値額（民営）（学術研究、専門・技術サービス業）【百万円】","C620117_純付加価値額（民営）（宿泊業、飲食サービス業）【百万円】","C620118_純付加価値額（民営）（生活関連サービス業、娯楽業）【百万円】","C620119_純付加価値額（民営）（教育、学習支援業）【百万円】","C620120_純付加価値額（民営）（医療、福祉）【百万円】","C620121_純付加価値額（民営）（複合サービス事業）【百万円】","C620122_純付加価値額（民営）（サービス業（他に分類されないもの））【百万円】","#A01202_可住地面積１km2当たり人口密度【人】","#A01302_昼夜間人口比率【％】","#A03504_15歳未満人口割合【％】","#A03505_15～64歳人口割合【％】","#A03506_65歳以上人口割合【％】","#B01301_可住地面積割合【％】"
"1991100000","1991年度","27218","大阪府 大東市","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","84.1"
"1991100000","1991年度","27219","大阪府 和泉市","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","57.2"
"1991100000","1991年度","27220","大阪府 箕面市","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","40.2"
"1991100000","1991年度","27221","大阪府 柏原市","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","70.8"
"1991100000","1991年度","27222","大阪府 羽曳野市","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","90.2"
"1991100000","1991年度","27223","大阪府 門真市","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","100.0"
"1991100000","1991年度","27224","大阪府 摂津市","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","100.0"
"1991100000","1991年度","27225","大阪府 高石市","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","100.0"
"1991100000","1991年度","27226","大阪府 藤井寺市","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","100.0"
"1991100000","1991年度","27227","大阪府 東大阪市","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","83.7"
"1991100000","1991年度","27228","大阪府 泉南市","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","48.7"
"1991100000","1991年度","27229","大阪府 四條畷市","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","54.5"
"1991100000","1991年度","27230","大阪府 交野市","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","62.2"
"1991100000","1991年度","27231","大阪府 大阪狭山市","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","97.5"
"1991100000","1991年度","27232","大阪府 阪南市","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","42.9"
"1991100000","1991年度","27301","大阪府 島本町","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","39.9"
"1991100000","1991年度","27321","大阪府 豊能町","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","32.9"
"1991100000","1991年度","27322","大阪府 能勢町","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","20.3"
"1991100000","1991年度","27341","大阪府 忠岡町","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","100.0"
"1991100000","1991年度","27361","大阪府 熊取町","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","67.5"
"1991100000","1991年度","27362","大阪府 田尻町","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","100.0"
"1991100000","1991年度","27366","大阪府 岬町","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","24.8"
"1991100000","1991年度","27381","大阪府 太子町","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","60.1"
"1991100000","1991年度","27382","大阪府 河南町","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","48.4"
"1991100000","1991年度","27383","大阪府 千早赤阪村","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","19.4"
"1990100000","1990年度","27100","大阪府 大阪市","","2,623,801","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","11,906.3","***","15.064","72.504","11.670","100.0"
"1990100000","1990年度","27102","大阪府 大阪市 都島区","","96,208","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","15,902.1","***","16.490","73.059","10.012","100.0"
"1990100000","1990年度","27103","大阪府 大阪市 福島区","","56,252","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","12,045.4","***","14.255","71.089","14.136","100.0"
"1990100000","1990年度","27104","大阪府 大阪市 此花区","","69,729","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","4,554.5","***","15.857","72.347","10.782","100.0"
"1990100000","1990年度","27106","大阪府 大阪市 西区","","59,288","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","11,401.5","***","15.303","74.416","10.182","100.0"
"1990100000","1990年度","27107","大阪府 大阪市 港区","","89,900","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","11,379.7","***","15.080","74.106","10.204","100.0"
"1990100000","1990年度","27108","大阪府 大阪市 大正区","","81,269","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","8,901.3","***","16.209","71.518","10.522","100.0"
"1990100000","1990年度","27109","大阪府 大阪市 天王寺区","","55,821","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","11,629.4","***","15.116","71.731","13.151","100.0"
"1990100000","1990年度","27111","大阪府 大阪市 浪速区","","48,480","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","11,093.8","***","11.009","71.421","12.943","100.0"
"1990100000","1990年度","27113","大阪府 大阪市 西淀川区","","95,047","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","6,679.3","***","16.317","71.745","11.173","100.0"
"1990100000","1990年度","27114","大阪府 大阪市 東淀川区","","180,815","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","13,636.1","***","15.824","74.050","8.779","100.0"
"1990100000","1990年度","27115","大阪府 大阪市 東成区","","81,380","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","17,885.7","***","14.469","69.448","15.059","100.0"
"1990100000","1990年度","27116","大阪府 大阪市 生野区","","155,321","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","18,534.7","***","14.896","69.641","14.565","100.0"
"1990100000","1990年度","27117","大阪府 大阪市 旭区","","106,203","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","16,857.6","***","14.086","71.269","13.956","100.0"
"1990100000","1990年度","27118","大阪府 大阪市 城東区","","155,225","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","18,435.3","***","15.409","72.132","11.490","100.0"
"1990100000","1990年度","27119","大阪府 大阪市 阿倍野区","","105,666","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","17,640.4","***","13.865","69.935","15.491","100.0"
"1990100000","1990年度","27120","大阪府 大阪市 住吉区","","161,761","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","17,319.2","***","14.753","72.686","11.785","100.0"
"1990100000","1990年度","27121","大阪府 大阪市 東住吉区","","144,938","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","14,865.4","***","14.235","71.110","13.979","100.0"
"1990100000","1990年度","27122","大阪府 大阪市 西成区","","142,140","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","19,338.8","***","10.443","74.312","13.920","100.0"
"1990100000","1990年度","27123","大阪府 大阪市 淀川区","","160,660","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","12,710.4","***","14.828","74.572","10.300","100.0"
"1990100000","1990年度","27124","大阪府 大阪市 鶴見区","","94,016","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","11,521.6","***","18.096","73.078","8.568","100.0"
"1990100000","1990年度","27125","大阪府 大阪市 住之江区","","140,830","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","7,020.4","***","19.867","70.716","9.097","100.0"
"1990100000","1990年度","27126","大阪府 大阪市 平野区","","198,543","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","12,976.7","***","15.877","75.119","8.710","100.0"
"1990100000","1990年度","27127","大阪府 大阪市 北区","","87,447","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","8,465.3","***","13.422","73.797","12.763","100.0"
"1990100000","1990年度","27128","大阪府 大阪市 中央区","","56,862","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","6,403.4","***","11.869","73.372","14.672","100.0"
"1990100000","1990年度","27140","大阪府 堺市","","844,899","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","5,820.9","***","18.066","72.894","8.903","96.8"
"1990100000","1990年度","27141","大阪府 堺市 堺区","","-","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","-","***","-","-","-","-"
"1990100000","1990年度","27142","大阪府 堺市 中区","","-","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","-","***","-","-","-","-"
"1990100000","1990年度","27143","大阪府 堺市 東区","","-","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","-","***","-","-","-","-"
"1990100000","1990年度","27144","大阪府 堺市 西区","","-","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","-","***","-","-","-","-"
"1990100000","1990年度","27145","大阪府 堺市 南区","","-","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","-","***","-","-","-","-"
"1990100000","1990年度","27146","大阪府 堺市 北区","","-","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","-","***","-","-","-","-"
"1990100000","1990年度","27147","大阪府 堺市 美原区","","-","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","-","***","-","-","-","-"
"1990100000","1990年度","27202","大阪府 岸和田市","","188,563","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","3,633.2","***","18.347","70.972","10.551","72.4"
"1990100000","1990年度","27203","大阪府 豊中市","","409,837","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","11,271.6","***","17.266","73.828","8.598","99.9"
"1990100000","1990年度","27204","大阪府 池田市","","104,218","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","6,335.4","***","16.845","72.830","9.883","74.4"
"1990100000","1990年度","27205","大阪府 吹田市","","345,206","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","9,648.0","***","18.893","72.961","7.765","98.9"
"1990100000","1990年度","27206","大阪府 泉大津市","","67,035","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","5,749.1","***","18.252","71.567","9.793","100.0"
"1990100000","1990年度","27207","大阪府 高槻市","","359,867","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","6,486.4","***","18.191","73.312","8.237","52.7"
"1990100000","1990年度","27208","大阪府 貝塚市","","79,234","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","3,073.5","***","17.118","71.488","11.258","58.7"
"1990100000","1990年度","27209","大阪府 守口市","","157,372","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","12,381.7","***","15.989","74.028","9.512","100.0"
"1990100000","1990年度","27210","大阪府 枚方市","","390,788","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","6,832.0","***","19.606","72.402","7.374","87.9"
"1990100000","1990年度","27211","大阪府 茨木市","","254,078","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","5,411.7","***","18.912","72.706","7.949","61.3"
"1990100000","1990年度","27212","大阪府 八尾市","","277,568","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","7,526.2","***","17.476","72.770","9.266","88.4"
"1990100000","1990年度","27213","大阪府 泉佐野市","","88,866","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","2,841.9","***","17.652","71.218","11.011","60.6"
"1990100000","1990年度","27214","大阪府 富田林市","","110,447","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","3,040.1","***","18.831","71.940","9.214","91.6"
"1990100000","1990年度","27215","大阪府 寝屋川市","","256,524","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","10,710.8","***","17.984","74.428","7.193","96.8"
"1990100000","1990年度","27216","大阪府 河内長野市","","108,767","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","3,177.5","***","19.611","70.607","9.718","31.2"
"1990100000","1990年度","27217","大阪府 松原市","","135,919","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","8,153.5","***","17.123","73.733","8.902","100.0"
"1990100000","1990年度","27218","大阪府 大東市","","126,460","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","8,233.1","***","18.269","73.203","7.731","84.1"
"1990100000","1990年度","27219","大阪府 和泉市","","146,127","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","3,003.0","***","19.985","70.577","9.271","57.2"
"1990100000","1990年度","27220","大阪府 箕面市","","122,120","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","6,373.7","***","18.893","72.466","8.311","40.1"
"1990100000","1990年度","27221","大阪府 柏原市","","76,819","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","4,272.5","***","18.959","71.661","9.062","70.8"
"1990100000","1990年度","27222","大阪府 羽曳野市","","115,049","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","4,823.9","***","18.102","71.658","9.976","90.2"
"1990100000","1990年度","27223","大阪府 門真市","","142,297","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","11,578.3","***","17.030","74.820","6.766","100.0"
"1990100000","1990年度","27224","大阪府 摂津市","","87,453","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","5,881.2","***","18.733","74.094","6.989","100.0"
"1990100000","1990年度","27225","大阪府 高石市","","65,086","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","5,837.3","***","18.594","71.138","9.649","100.0"
"1990100000","1990年度","27226","大阪府 藤井寺市","","65,922","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","7,415.3","***","17.762","71.956","9.912","100.0"
"1990100000","1990年度","27227","大阪府 東大阪市","","518,319","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","10,021.6","***","16.681","73.529","9.485","83.7"
"1990100000","1990年度","27228","大阪府 泉南市","","60,065","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","2,820.0","***","19.885","70.380","9.671","47.8"
"1990100000","1990年度","27229","大阪府 四條畷市","","50,035","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","4,900.6","***","17.470","73.842","8.268","54.5"
"1990100000","1990年度","27230","大阪府 交野市","","65,308","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","4,107.4","***","17.982","73.783","7.918","62.2"
"1990100000","1990年度","27231","大阪府 大阪狭山市","","54,319","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","4,698.9","***","18.796","73.184","8.019","97.5"
"1990100000","1990年度","27232","大阪府 阪南市","","54,073","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","3,497.6","***","20.800","70.015","9.143","42.9"
"1990100000","1990年度","27301","大阪府 島本町","","29,971","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","4,473.3","***","21.688","69.881","8.115","39.9"
"1990100000","1990年度","27321","大阪府 豊能町","","23,676","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","2,091.5","***","22.787","68.681","8.515","32.9"
"1990100000","1990年度","27322","大阪府 能勢町","","10,850","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","540.9","***","18.940","63.189","17.770","20.3"
"1990100000","1990年度","27341","大阪府 忠岡町","","17,566","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","4,358.8","***","17.870","72.322","9.792","100.0"
"1990100000","1990年度","27361","大阪府 熊取町","","38,905","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","3,353.9","***","21.195","70.934","7.870","67.5"
"1990100000","1990年度","27362","大阪府 田尻町","","6,540","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","3,371.1","***","15.367","71.804","12.829","100.0"
"1990100000","1990年度","27366","大阪府 岬町","","21,560","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","1,775.9","***","16.637","68.321","15.042","24.8"
"1990100000","1990年度","27381","大阪府 太子町","","10,802","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","1,266.4","***","18.145","70.802","11.016","60.1"
"1990100000","1990年度","27382","大阪府 河南町","","14,588","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","1,193.8","***","15.259","71.209","13.319","48.4"
"1990100000","1990年度","27383","大阪府 千早赤阪村","","7,617","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","1,052.1","***","18.236","68.176","13.588","19.4"
"1989100000","1989年度","27100","大阪府 大阪市","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","100.0"
"1989100000","1989年度","27102","大阪府 大阪市 都島区","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","-"
"1989100000","1989年度","27103","大阪府 大阪市 福島区","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","-"
"1989100000","1989年度","27104","大阪府 大阪市 此花区","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","-"
"1989100000","1989年度","27106","大阪府 大阪市 西区","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","-"
"1989100000","1989年度","27107","大阪府 大阪市 港区","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","-"
"1989100000","1989年度","27108","大阪府 大阪市 大正区","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","-"
"1989100000","1989年度","27109","大阪府 大阪市 天王寺区","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","-"
"1989100000","1989年度","27111","大阪府 大阪市 浪速区","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","-"
"1989100000","1989年度","27113","大阪府 大阪市 西淀川区","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","-"
"1989100000","1989年度","27114","大阪府 大阪市 東淀川区","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","-"
"1989100000","1989年度","27115","大阪府 大阪市 東成区","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","-"
"1989100000","1989年度","27116","大阪府 大阪市 生野区","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","-"
"1989100000","1989年度","27117","大阪府 大阪市 旭区","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","-"
"1989100000","1989年度","27118","大阪府 大阪市 城東区","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","-"
"1989100000","1989年度","27119","大阪府 大阪市 阿倍野区","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","-"
"1989100000","1989年度","27120","大阪府 大阪市 住吉区","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","-"
"1989100000","1989年度","27121","大阪府 大阪市 東住吉区","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","-"
"1989100000","1989年度","27122","大阪府 大阪市 西成区","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","-"
"1989100000","1989年度","27123","大阪府 大阪市 淀川区","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","-"
"1989100000","1989年度","27124","大阪府 大阪市 鶴見区","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","-"
"1989100000","1989年度","27125","大阪府 大阪市 住之江区","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","-"
"1989100000","1989年度","27126","大阪府 大阪市 平野区","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","-"
"1989100000","1989年度","27127","大阪府 大阪市 北区","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","-"
"1989100000","1989年度","27128","大阪府 大阪市 中央区","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","-"
"1989100000","1989年度","27140","大阪府 堺市","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","96.3"
"1989100000","1989年度","27141","大阪府 堺市 堺区","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","-"
"1989100000","1989年度","27142","大阪府 堺市 中区","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","-"
"1989100000","1989年度","27143","大阪府 堺市 東区","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","-"
"1989100000","1989年度","27144","大阪府 堺市 西区","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","-"
"1989100000","1989年度","27145","大阪府 堺市 南区","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","-"
"1989100000","1989年度","27146","大阪府 堺市 北区","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","-"
"1989100000","1989年度","27147","大阪府 堺市 美原区","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","-"
"1989100000","1989年度","27202","大阪府 岸和田市","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","73.6"
"1989100000","1989年度","27203","大阪府 豊中市","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","98.4"
"1989100000","1989年度","27204","大阪府 池田市","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","72.1"
"1989100000","1989年度","27205","大阪府 吹田市","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","99.1"
"1989100000","1989年度","27206","大阪府 泉大津市","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","100.0"
"1989100000","1989年度","27207","大阪府 高槻市","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","53.5"
"1989100000","1989年度","27208","大阪府 貝塚市","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","58.3"
"1989100000","1989年度","27209","大阪府 守口市","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","100.0"
"1989100000","1989年度","27210","大阪府 枚方市","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","87.1"
"1989100000","1989年度","27211","大阪府 茨木市","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","63.1"
"1989100000","1989年度","27212","大阪府 八尾市","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","88.4"
"1989100000","1989年度","27213","大阪府 泉佐野市","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","60.2"
"1989100000","1989年度","27214","大阪府 富田林市","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","91.0"
"1989100000","1989年度","27215","大阪府 寝屋川市","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","95.1"
"1989100000","1989年度","27216","大阪府 河内長野市","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","30.7"
"1989100000","1989年度","27217","大阪府 松原市","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","100.0"
"1989100000","1989年度","27218","大阪府 大東市","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","84.1"
"1989100000","1989年度","27219","大阪府 和泉市","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","57.4"
"1989100000","1989年度","27220","大阪府 箕面市","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","40.0"
"1989100000","1989年度","27221","大阪府 柏原市","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","70.2"
"1989100000","1989年度","27222","大阪府 羽曳野市","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","90.0"
"1989100000","1989年度","27223","大阪府 門真市","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","100.0"
"1989100000","1989年度","27224","大阪府 摂津市","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","100.0"
